week,date,player,team,actual,prediction,opening_line,closing_line,line_movement,bet_type,edge,odds,won,profit,clv,used_opening
6,2025-11-23,Bam Adebayo,Miami Heat,18,16.590129852294922,20.5,20.5,0.0,UNDER,3.909870147705078,-110.0,True,90.9090909090909,-0.0,True
6,2025-11-23,Sion James,Charlotte Hornets,7,6.822723865509033,,7.5,,UNDER,0.6772761344909668,-113.0,True,88.49557522123894,,False
6,2025-11-23,Jaime Jaquez Jr.,Miami Heat,22,15.713933944702148,16.5,16.5,0.0,UNDER,0.7860660552978516,-106.0,False,-100.0,-0.0,True
6,2025-11-23,Jett Howard,Orlando Magic,30,4.244335651397705,,6.5,,UNDER,2.255664348602295,-135.0,False,-100.0,,False
6,2025-11-23,Derrick White,Boston Celtics,16,15.918806076049805,16.5,16.5,0.0,UNDER,0.5811939239501953,-106.0,True,94.33962264150944,-0.0,True
6,2025-11-23,Brook Lopez,LA Clippers,0,6.1410956382751465,6.5,5.5,-1.0,UNDER,0.3589043617248535,-103.0,True,97.0873786407767,1.0,True
6,2025-11-23,Desmond Bane,Orlando Magic,18,18.965160369873047,21.5,21.5,0.0,UNDER,2.534839630126953,-119.0,True,84.03361344537815,-0.0,True
6,2025-11-23,Norman Powell,Miami Heat,32,21.076906204223633,23.5,23.5,0.0,UNDER,2.423093795776367,-112.0,False,-100.0,-0.0,True
6,2025-11-23,James Harden,LA Clippers,19,31.2320556640625,23.5,22.5,-1.0,OVER,7.7320556640625,-124.0,False,-100.0,-1.0,True
6,2025-11-23,Kel'el Ware,Miami Heat,20,11.813606262207031,12.5,12.5,0.0,UNDER,0.6863937377929688,-102.0,False,-100.0,-0.0,True
6,2025-11-23,Jamal Shead,Toronto Raptors,11,5.321606159210205,6.5,6.5,0.0,UNDER,1.178393840789795,-110.0,False,-100.0,-0.0,True
6,2025-11-23,Nickeil Alexander-Walker,Atlanta Hawks,23,17.620830535888672,19.5,19.5,0.0,UNDER,1.8791694641113281,-121.0,False,-100.0,-0.0,True
6,2025-11-23,Noah Clowney,Brooklyn Nets,22,11.326313018798828,12.5,12.5,0.0,UNDER,1.1736869812011719,-116.0,False,-100.0,-0.0,True
6,2025-11-23,Dru Smith,Miami Heat,9,7.172863960266113,,5.5,,OVER,1.6728639602661133,-123.0,True,81.30081300813008,,False
6,2025-11-23,Immanuel Quickley,Toronto Raptors,13,13.962835311889648,16.5,15.5,-1.0,UNDER,2.5371646881103516,-119.0,True,84.03361344537815,1.0,True
6,2025-11-23,Ziaire Williams,Brooklyn Nets,5,8.749251365661621,10.5,10.5,0.0,UNDER,1.750748634338379,101.0,True,101.0,-0.0,True
6,2025-11-23,Payton Pritchard,Boston Celtics,19,16.37681770324707,16.5,16.5,0.0,UNDER,0.12318229675292969,-111.0,False,-100.0,-0.0,True
6,2025-11-23,Darius Garland,Cleveland Cavaliers,8,16.569660186767578,17.5,17.5,0.0,UNDER,0.9303398132324219,-105.0,True,95.23809523809523,-0.0,True
6,2025-11-23,Justin Edwards,Philadelphia 76ers,7,7.193958759307861,9.5,9.5,0.0,UNDER,2.3060412406921387,-102.0,True,98.0392156862745,-0.0,True
6,2025-11-23,Kon Knueppel,Charlotte Hornets,28,19.441452026367188,17.5,19.5,2.0,OVER,1.9414520263671875,-104.0,True,96.15384615384616,2.0,True
6,2025-11-23,Tristan da Silva,Orlando Magic,9,11.415346145629883,13.5,13.5,0.0,UNDER,2.084653854370117,-126.0,True,79.36507936507937,-0.0,True
6,2025-11-23,Dyson Daniels,Atlanta Hawks,22,9.591251373291016,12.5,12.5,0.0,UNDER,2.9087486267089844,-121.0,False,-100.0,-0.0,True
6,2025-11-23,Anfernee Simons,Boston Celtics,23,12.436554908752441,13.5,13.5,0.0,UNDER,1.0634450912475586,-122.0,False,-100.0,-0.0,True
6,2025-11-23,Terance Mann,Brooklyn Nets,3,8.42264175415039,9.5,9.5,0.0,UNDER,1.0773582458496094,-125.0,True,80.0,-0.0,True
6,2025-11-23,Davion Mitchell,Miami Heat,8,9.950141906738281,9.5,9.5,0.0,OVER,0.45014190673828125,-112.0,False,-100.0,0.0,True
6,2025-11-23,Dean Wade,Cleveland Cavaliers,5,5.550510406494141,5.5,5.5,0.0,OVER,0.050510406494140625,-126.0,False,-100.0,0.0,True
6,2025-11-23,Paul George,Philadelphia 76ers,10,14.891932487487793,16.5,16.5,0.0,UNDER,1.608067512512207,-125.0,True,80.0,-0.0,True
6,2025-11-23,Ivica Zubac,LA Clippers,33,16.11333465576172,15.5,15.5,0.0,OVER,0.6133346557617188,-121.0,True,82.64462809917356,0.0,True
6,2025-11-23,Franz Wagner,Orlando Magic,15,22.8066349029541,25.5,24.5,-1.0,UNDER,2.6933650970458984,-122.0,True,81.9672131147541,1.0,True
6,2025-11-23,Sandro Mamukelashvili,Toronto Raptors,12,9.638655662536621,,9.5,,OVER,0.1386556625366211,-101.0,True,99.00990099009901,,False
6,2025-11-23,Zaccharie Risacher,Atlanta Hawks,5,10.762225151062012,12.5,12.5,0.0,UNDER,1.7377748489379883,100.0,True,100.0,-0.0,True
6,2025-11-23,Trendon Watford,Philadelphia 76ers,19,7.58144474029541,7.5,8.5,1.0,OVER,0.08144474029541016,-123.0,True,81.30081300813008,1.0,True
6,2025-11-23,Kris Dunn,LA Clippers,9,6.405348300933838,6.5,6.5,0.0,UNDER,0.09465169906616211,-128.0,False,-100.0,-0.0,True
6,2025-11-23,Jalen Johnson,Atlanta Hawks,28,21.5722713470459,24.5,23.5,-1.0,UNDER,2.9277286529541016,-124.0,False,-100.0,1.0,True
6,2025-11-23,Jonathan Isaac,Orlando Magic,0,4.115118026733398,,5.5,,UNDER,1.3848819732666016,-137.0,True,72.99270072992701,,False
6,2025-11-23,De'Andre Hunter,Cleveland Cavaliers,17,15.967401504516602,16.5,16.5,0.0,UNDER,0.5325984954833984,-122.0,False,-100.0,-0.0,True
6,2025-11-23,Jaylon Tyson,Cleveland Cavaliers,7,9.96684741973877,10.5,10.5,0.0,UNDER,0.5331525802612305,-114.0,True,87.71929824561403,-0.0,True
6,2025-11-23,Simone Fontecchio,Miami Heat,6,9.281606674194336,10.5,10.5,0.0,UNDER,1.218393325805664,-108.0,True,92.5925925925926,-0.0,True
6,2025-11-23,Tyrese Maxey,Philadelphia 76ers,27,31.478111267089844,31.5,32.5,1.0,UNDER,0.02188873291015625,-105.0,True,95.23809523809523,-1.0,True
6,2025-11-23,Collin Murray-Boyles,Toronto Raptors,2,7.398241996765137,,9.5,,UNDER,2.1017580032348633,-129.0,True,77.51937984496125,,False
6,2025-11-23,Scottie Barnes,Toronto Raptors,17,19.396860122680664,18.5,18.5,0.0,OVER,0.8968601226806641,-110.0,False,-100.0,0.0,True
6,2025-11-23,Tyus Jones,Orlando Magic,3,3.2597029209136963,,4.5,,UNDER,1.2402970790863037,107.0,True,107.0,,False
6,2025-11-23,Michael Porter Jr.,Brooklyn Nets,25,24.407550811767578,24.5,24.5,0.0,UNDER,0.09244918823242188,-119.0,False,-100.0,-0.0,True
7,2025-11-26,Cade Cunningham,Detroit Pistons,42,26.958412170410156,26.5,26.5,0.0,OVER,0.45841217041015625,-111.0,True,90.09009009009009,0.0,True
7,2025-11-26,Ausar Thompson,Detroit Pistons,8,10.98701000213623,12.5,11.5,-1.0,UNDER,1.5129899978637695,-133.0,True,75.18796992481202,1.0,True
7,2025-11-26,Duncan Robinson,Detroit Pistons,11,10.757843017578125,10.5,10.5,0.0,OVER,0.257843017578125,-102.0,True,98.0392156862745,0.0,True
7,2025-11-26,Luka Garza,Boston Celtics,0,4.728482723236084,9.5,8.5,-1.0,UNDER,4.771517276763916,-127.0,True,78.74015748031496,1.0,True
7,2025-11-26,Anfernee Simons,Boston Celtics,5,13.172273635864258,14.5,13.5,-1.0,UNDER,1.3277263641357422,-122.0,True,81.9672131147541,1.0,True
7,2025-11-26,Derrick White,Boston Celtics,27,16.274913787841797,16.5,17.5,1.0,UNDER,0.22508621215820312,-105.0,False,-100.0,-1.0,True
7,2025-11-26,Tobias Harris,Detroit Pistons,12,12.53596305847168,11.5,11.5,0.0,OVER,1.0359630584716797,-106.0,True,94.33962264150944,0.0,True
7,2025-11-26,Jordan Walsh,Boston Celtics,7,4.945685863494873,5.5,5.5,0.0,UNDER,0.554314136505127,-106.0,False,-100.0,-0.0,True
7,2025-11-26,Jaylen Brown,Boston Celtics,33,27.582393646240234,26.5,27.5,1.0,OVER,1.0823936462402344,-121.0,True,82.64462809917356,1.0,True
7,2025-11-26,Jalen Duren,Detroit Pistons,12,19.75226593017578,19.5,19.5,0.0,OVER,0.25226593017578125,-127.0,False,-100.0,0.0,True
7,2025-11-26,Sam Hauser,Boston Celtics,5,6.388631343841553,,6.5,,UNDER,0.11136865615844727,-124.0,True,80.64516129032258,,False
7,2025-11-26,Isaiah Stewart,Detroit Pistons,6,9.13122844696045,7.5,7.5,0.0,OVER,1.6312284469604492,-122.0,False,-100.0,0.0,True
7,2025-11-26,Jaden Ivey,Detroit Pistons,7,10.638517379760742,8.5,8.5,0.0,OVER,2.138517379760742,-125.0,False,-100.0,0.0,True
7,2025-11-26,Caris LeVert,Detroit Pistons,10,9.382614135742188,8.5,7.5,-1.0,OVER,0.8826141357421875,-104.0,True,96.15384615384616,-1.0,True
7,2025-11-26,Payton Pritchard,Boston Celtics,16,16.68216896057129,17.5,17.5,0.0,UNDER,0.8178310394287109,-122.0,True,81.9672131147541,-0.0,True
7,2025-11-29,Jamal Shead,Toronto Raptors,3,5.645605087280273,6.5,6.5,0.0,UNDER,0.8543949127197266,-109.0,True,91.74311926605505,-0.0,True
7,2025-11-29,Payton Pritchard,Boston Celtics,9,16.429447174072266,17.5,16.5,-1.0,UNDER,1.0705528259277344,-117.0,True,85.47008547008546,1.0,True
7,2025-11-29,Anthony Edwards,Minnesota Timberwolves,39,27.500486373901367,28.5,28.5,0.0,UNDER,0.9995136260986328,-110.0,False,-100.0,-0.0,True
7,2025-11-29,Jordan Walsh,Boston Celtics,0,5.375462055206299,5.5,5.5,0.0,UNDER,0.12453794479370117,-110.0,True,90.9090909090909,-0.0,True
7,2025-11-29,Brandon Miller,Charlotte Hornets,7,19.814157485961914,18.5,17.5,-1.0,OVER,1.314157485961914,-103.0,False,-100.0,-1.0,True
7,2025-11-29,Jakob Poeltl,Toronto Raptors,8,10.02942180633545,12.5,12.5,0.0,UNDER,2.470578193664551,-134.0,True,74.6268656716418,-0.0,True
7,2025-11-29,Julius Randle,Minnesota Timberwolves,16,21.18012809753418,21.5,20.5,-1.0,UNDER,0.3198719024658203,-118.0,True,84.7457627118644,1.0,True
7,2025-11-29,Scottie Barnes,Toronto Raptors,30,19.64005470275879,18.5,19.5,1.0,OVER,1.140054702758789,-122.0,True,81.9672131147541,1.0,True
7,2025-11-29,Sandro Mamukelashvili,Toronto Raptors,13,9.694698333740234,10.5,10.5,0.0,UNDER,0.8053016662597656,-118.0,False,-100.0,-0.0,True
7,2025-11-29,Brandon Ingram,Toronto Raptors,22,22.116283416748047,24.5,24.5,0.0,UNDER,2.383716583251953,-121.0,True,82.64462809917356,-0.0,True
7,2025-11-29,Jaden McDaniels,Minnesota Timberwolves,8,13.693480491638184,14.5,13.5,-1.0,UNDER,0.8065195083618164,-127.0,True,78.74015748031496,1.0,True
7,2025-11-29,Jaylen Brown,Boston Celtics,41,28.667821884155273,28.5,26.5,-2.0,OVER,0.16782188415527344,-105.0,True,95.23809523809523,-2.0,True
7,2025-11-29,Immanuel Quickley,Toronto Raptors,22,14.850040435791016,17.5,17.5,0.0,UNDER,2.6499595642089844,-112.0,False,-100.0,-0.0,True
7,2025-11-29,Miles Bridges,Charlotte Hornets,35,21.995372772216797,18.5,19.5,1.0,OVER,3.495372772216797,-113.0,True,88.49557522123894,1.0,True
7,2025-11-29,Ryan Kalkbrenner,Charlotte Hornets,8,8.210644721984863,6.5,6.5,0.0,OVER,1.7106447219848633,100.0,True,100.0,0.0,True
7,2025-11-29,LaMelo Ball,Charlotte Hornets,14,19.945697784423828,,18.5,,OVER,1.4456977844238281,-105.0,False,-100.0,,False
7,2025-11-29,Anfernee Simons,Boston Celtics,5,12.082478523254395,13.5,12.5,-1.0,UNDER,1.4175214767456055,-120.0,True,83.33333333333334,1.0,True
7,2025-11-29,Mike Conley,Minnesota Timberwolves,6,4.021426677703857,,3.5,,OVER,0.5214266777038574,-128.0,True,78.125,,False
7,2025-11-29,Derrick White,Boston Celtics,16,16.44547462463379,17.5,16.5,-1.0,UNDER,1.054525375366211,-110.0,True,90.9090909090909,1.0,True
7,2025-11-29,Donte DiVincenzo,Minnesota Timberwolves,15,11.637490272521973,12.5,12.5,0.0,UNDER,0.8625097274780273,-116.0,False,-100.0,-0.0,True
7,2025-11-29,Collin Sexton,Charlotte Hornets,18,15.853607177734375,12.5,12.5,0.0,OVER,3.353607177734375,-126.0,True,79.36507936507937,0.0,True
7,2025-11-29,Sam Hauser,Boston Celtics,14,5.458404541015625,,5.5,,UNDER,0.041595458984375,-102.0,False,-100.0,,False
7,2025-11-29,Neemias Queta,Boston Celtics,19,8.07971477508545,8.5,9.5,1.0,UNDER,0.4202852249145508,-101.0,False,-100.0,-1.0,True
7,2025-11-29,Rudy Gobert,Minnesota Timberwolves,12,11.487775802612305,10.5,10.5,0.0,OVER,0.9877758026123047,-106.0,True,94.33962264150944,0.0,True
7,2025-11-29,Naz Reid,Minnesota Timberwolves,10,13.311601638793945,13.5,12.5,-1.0,UNDER,0.1883983612060547,-126.0,True,79.36507936507937,1.0,True
7,2025-11-29,Ja'Kobe Walter,Toronto Raptors,5,6.272881031036377,,9.5,,UNDER,3.227118968963623,-115.0,True,86.95652173913044,,False
7,2025-11-29,Kon Knueppel,Charlotte Hornets,20,16.092975616455078,14.5,15.5,1.0,OVER,1.5929756164550781,-101.0,True,99.00990099009901,1.0,True
7,2025-11-30,Scottie Barnes,Toronto Raptors,18,19.084035873413086,19.5,19.5,0.0,UNDER,0.41596412658691406,-122.0,True,81.9672131147541,-0.0,True
7,2025-11-30,Nickeil Alexander-Walker,Atlanta Hawks,34,18.109861373901367,19.5,19.5,0.0,UNDER,1.3901386260986328,-120.0,False,-100.0,-0.0,True
7,2025-11-30,Aaron Holiday,Houston Rockets,11,8.49023151397705,8.5,8.5,0.0,UNDER,0.009768486022949219,-115.0,False,-100.0,-0.0,True
7,2025-11-30,Mikal Bridges,New York Knicks,14,13.686752319335938,15.5,16.5,1.0,UNDER,1.8132476806640625,-110.0,True,90.9090909090909,-1.0,True
7,2025-11-30,Mouhamed Gueye,Atlanta Hawks,13,5.71987247467041,6.5,6.5,0.0,UNDER,0.7801275253295898,-114.0,False,-100.0,-0.0,True
7,2025-11-30,Joel Embiid,Philadelphia 76ers,18,19.960237503051758,,18.5,,OVER,1.4602375030517578,-109.0,False,-100.0,,False
7,2025-11-30,Mitchell Robinson,New York Knicks,2,4.025785446166992,4.5,4.5,0.0,UNDER,0.4742145538330078,-143.0,True,69.93006993006993,-0.0,True
7,2025-11-30,Miles McBride,New York Knicks,14,11.449080467224121,11.5,12.5,1.0,UNDER,0.050919532775878906,-122.0,False,-100.0,-1.0,True
7,2025-11-30,Reed Sheppard,Houston Rockets,9,14.925204277038574,14.5,14.5,0.0,OVER,0.4252042770385742,-110.0,False,-100.0,0.0,True
7,2025-11-30,Tyrese Maxey,Philadelphia 76ers,44,26.524930953979492,28.5,28.5,0.0,UNDER,1.9750690460205078,-111.0,False,-100.0,-0.0,True
7,2025-11-30,Kris Murray,Portland Trail Blazers,13,6.314231872558594,5.5,5.5,0.0,OVER,0.8142318725585938,-125.0,True,80.0,0.0,True
7,2025-11-30,Robert Williams III,Portland Trail Blazers,7,4.759036540985107,4.5,6.5,2.0,OVER,0.2590365409851074,-116.0,True,86.20689655172413,2.0,True
7,2025-11-30,Ace Bailey,Utah Jazz,19,10.4408597946167,11.5,11.5,0.0,UNDER,1.0591402053833008,-115.0,False,-100.0,-0.0,True
7,2025-11-30,Ajay Mitchell,Oklahoma City Thunder,17,12.46518325805664,10.5,11.5,1.0,OVER,1.9651832580566406,-127.0,True,78.74015748031496,1.0,True
7,2025-11-30,Keyonte George,Utah Jazz,0,23.356281280517578,20.5,19.5,-1.0,OVER,2.856281280517578,-109.0,False,-100.0,-1.0,True
7,2025-11-30,Karl-Anthony Towns,New York Knicks,22,22.413162231445312,23.5,23.5,0.0,UNDER,1.0868377685546875,-120.0,True,83.33333333333334,-0.0,True
7,2025-11-30,Payton Pritchard,Boston Celtics,42,15.790270805358887,17.5,17.5,0.0,UNDER,1.7097291946411133,-117.0,False,-100.0,-0.0,True
7,2025-11-30,Kevin Durant,Houston Rockets,25,22.44815444946289,24.5,25.5,1.0,UNDER,2.0518455505371094,-104.0,True,96.15384615384616,-1.0,True
7,2025-11-30,Sam Hauser,Boston Celtics,7,7.174988746643066,9.5,9.5,0.0,UNDER,2.3250112533569336,-123.0,True,81.30081300813008,-0.0,True
7,2025-11-30,Paul George,Philadelphia 76ers,16,13.327367782592773,13.5,12.5,-1.0,UNDER,0.17263221740722656,-108.0,False,-100.0,1.0,True
7,2025-11-30,Aaron Wiggins,Oklahoma City Thunder,5,12.968547821044922,10.5,8.5,-2.0,OVER,2.468547821044922,-102.0,False,-100.0,-2.0,True
7,2025-11-30,Jordan Clarkson,New York Knicks,13,9.562538146972656,10.5,10.5,0.0,UNDER,0.9374618530273438,-124.0,False,-100.0,-0.0,True
7,2025-11-30,Luke Kennard,Atlanta Hawks,2,5.5466532707214355,6.5,6.5,0.0,UNDER,0.9533467292785645,-118.0,True,84.7457627118644,-0.0,True
7,2025-11-30,Quentin Grimes,Philadelphia 76ers,28,16.525550842285156,16.5,15.5,-1.0,OVER,0.02555084228515625,-118.0,True,84.7457627118644,-1.0,True
7,2025-11-30,Jordan Walsh,Boston Celtics,14,4.917121410369873,6.5,6.5,0.0,UNDER,1.582878589630127,-129.0,False,-100.0,-0.0,True
7,2025-11-30,Luguentz Dort,Oklahoma City Thunder,10,8.284034729003906,7.5,7.5,0.0,OVER,0.7840347290039062,-104.0,True,96.15384615384616,0.0,True
7,2025-11-30,Lauri Markkanen,Utah Jazz,18,24.901330947875977,24.5,24.5,0.0,OVER,0.40133094787597656,-120.0,False,-100.0,0.0,True
7,2025-11-30,Jerami Grant,Portland Trail Blazers,18,18.463687896728516,17.5,17.5,0.0,OVER,0.9636878967285156,-119.0,True,84.03361344537815,0.0,True
7,2025-11-30,Josh Hart,New York Knicks,20,12.115808486938477,13.5,13.5,0.0,UNDER,1.3841915130615234,-124.0,False,-100.0,-0.0,True
7,2025-11-30,Josh Okogie,Houston Rockets,7,6.028049945831299,,6.5,,UNDER,0.47195005416870117,-128.0,False,-100.0,,False
7,2025-11-30,Kyle Filipowski,Utah Jazz,12,8.867945671081543,,9.5,,UNDER,0.632054328918457,-132.0,False,-100.0,,False
7,2025-11-30,Onyeka Okongwu,Atlanta Hawks,10,16.32259750366211,19.5,18.5,-1.0,UNDER,3.1774024963378906,-117.0,True,85.47008547008546,1.0,True
7,2025-11-30,De'Andre Hunter,Cleveland Cavaliers,8,16.063865661621094,17.5,16.5,-1.0,UNDER,1.4361343383789062,-126.0,True,79.36507936507937,1.0,True
7,2025-11-30,Amen Thompson,Houston Rockets,5,16.96249008178711,16.5,17.5,1.0,OVER,0.4624900817871094,-117.0,False,-100.0,1.0,True
7,2025-11-30,Immanuel Quickley,Toronto Raptors,19,16.119359970092773,17.5,17.5,0.0,UNDER,1.3806400299072266,-122.0,False,-100.0,-0.0,True
7,2025-11-30,Jalen Johnson,Atlanta Hawks,41,20.945974349975586,24.5,23.5,-1.0,UNDER,3.554025650024414,-119.0,False,-100.0,1.0,True
7,2025-11-30,Jabari Smith Jr.,Houston Rockets,15,14.280196189880371,13.5,14.5,1.0,OVER,0.7801961898803711,-124.0,True,80.64516129032258,1.0,True
7,2025-11-30,Zaccharie Risacher,Atlanta Hawks,12,11.29677677154541,11.5,11.5,0.0,UNDER,0.20322322845458984,-115.0,False,-100.0,-0.0,True
7,2025-11-30,Brandon Ingram,Toronto Raptors,14,22.1329345703125,23.5,23.5,0.0,UNDER,1.3670654296875,-124.0,True,80.64516129032258,-0.0,True
7,2025-11-30,Jared McCain,Philadelphia 76ers,5,11.681792259216309,10.5,10.5,0.0,OVER,1.1817922592163086,-119.0,False,-100.0,0.0,True
7,2025-11-30,Steven Adams,Houston Rockets,13,5.472289085388184,6.5,5.5,-1.0,UNDER,1.0277109146118164,-142.0,False,-100.0,1.0,True
7,2025-11-30,Brice Sensabaugh,Utah Jazz,10,11.188179969787598,8.5,8.5,0.0,OVER,2.6881799697875977,-115.0,True,86.95652173913044,0.0,True
7,2025-11-30,Dyson Daniels,Atlanta Hawks,17,10.567912101745605,12.5,11.5,-1.0,UNDER,1.9320878982543945,-123.0,False,-100.0,1.0,True
7,2025-11-30,Cason Wallace,Oklahoma City Thunder,3,8.592757225036621,8.5,8.5,0.0,OVER,0.0927572250366211,-122.0,False,-100.0,0.0,True
7,2025-11-30,Darius Garland,Cleveland Cavaliers,21,16.540056228637695,16.5,18.5,2.0,OVER,0.04005622863769531,-109.0,True,91.74311926605505,2.0,True
7,2025-11-30,Donovan Mitchell,Cleveland Cavaliers,18,28.60582733154297,28.5,28.5,0.0,OVER,0.10582733154296875,-123.0,False,-100.0,0.0,True
7,2025-11-30,Jamal Shead,Toronto Raptors,2,5.740570068359375,6.5,7.5,1.0,UNDER,0.759429931640625,-111.0,True,90.09009009009009,-1.0,True
7,2025-11-30,Isaiah Joe,Oklahoma City Thunder,15,9.876631736755371,,8.5,,OVER,1.376631736755371,-121.0,True,82.64462809917356,,False
7,2025-11-30,Jalen Williams,Oklahoma City Thunder,16,19.59043312072754,16.5,17.5,1.0,OVER,3.090433120727539,-123.0,False,-100.0,1.0,True
7,2025-11-30,Isaiah Collier,Utah Jazz,2,8.688802719116211,6.5,6.5,0.0,OVER,2.188802719116211,-109.0,False,-100.0,0.0,True
7,2025-11-30,Anfernee Simons,Boston Celtics,18,9.579787254333496,14.5,15.5,1.0,UNDER,4.920212745666504,-113.0,False,-100.0,-1.0,True
7,2025-11-30,Shai Gilgeous-Alexander,Oklahoma City Thunder,26,34.32453536987305,31.5,31.5,0.0,OVER,2.824535369873047,-110.0,False,-100.0,0.0,True
7,2025-11-30,Ja'Kobe Walter,Toronto Raptors,7,6.072877883911133,8.5,8.5,0.0,UNDER,2.427122116088867,-112.0,True,89.28571428571429,-0.0,True
7,2025-11-30,Svi Mykhailiuk,Utah Jazz,11,8.372249603271484,7.5,6.5,-1.0,OVER,0.8722496032714844,-124.0,True,80.64516129032258,-1.0,True
7,2025-11-30,Chet Holmgren,Oklahoma City Thunder,19,17.5950870513916,18.5,17.5,-1.0,UNDER,0.9049129486083984,-117.0,False,-100.0,1.0,True
7,2025-11-30,Dean Wade,Cleveland Cavaliers,3,5.091073036193848,5.5,6.5,1.0,UNDER,0.40892696380615234,104.0,True,104.0,-1.0,True
7,2025-11-30,Jaylon Tyson,Cleveland Cavaliers,17,10.592475891113281,11.5,10.5,-1.0,UNDER,0.9075241088867188,-116.0,False,-100.0,1.0,True
7,2025-11-30,Shaedon Sharpe,Portland Trail Blazers,7,21.98458480834961,19.5,17.5,-2.0,OVER,2.4845848083496094,-106.0,False,-100.0,-2.0,True
7,2025-11-30,Toumani Camara,Portland Trail Blazers,19,12.139457702636719,11.5,11.5,0.0,OVER,0.6394577026367188,-122.0,True,81.9672131147541,0.0,True
7,2025-11-30,Jalen Brunson,New York Knicks,18,25.408611297607422,28.5,27.5,-1.0,UNDER,3.091388702392578,-110.0,True,90.9090909090909,1.0,True
7,2025-11-30,Evan Mobley,Cleveland Cavaliers,27,18.44730567932129,18.5,18.5,0.0,UNDER,0.05269432067871094,-109.0,False,-100.0,-0.0,True
7,2025-11-30,Deni Avdija,Portland Trail Blazers,31,25.741771697998047,23.5,23.5,0.0,OVER,2.241771697998047,-112.0,True,89.28571428571429,0.0,True
7,2025-11-30,Alperen Sengun,Houston Rockets,27,21.928590774536133,22.5,20.5,-2.0,UNDER,0.5714092254638672,-125.0,False,-100.0,2.0,True
7,2025-11-30,Jaylen Brown,Boston Celtics,19,28.482528686523438,29.5,29.5,0.0,UNDER,1.0174713134765625,-112.0,True,89.28571428571429,-0.0,True
8,2025-12-06,Terance Mann,Brooklyn Nets,10,7.404066562652588,7.5,8.5,1.0,UNDER,0.09593343734741211,-103.0,False,-100.0,-1.0,True
8,2025-12-06,Saddiq Bey,New Orleans Pelicans,18,15.401360511779785,17.5,16.5,-1.0,UNDER,2.098639488220215,-119.0,False,-100.0,1.0,True
8,2025-12-06,Jose Alvarado,New Orleans Pelicans,9,10.21851921081543,9.5,8.5,-1.0,OVER,0.7185192108154297,-128.0,True,78.125,-1.0,True
8,2025-12-06,Danny Wolf,Brooklyn Nets,7,10.089303970336914,11.5,10.5,-1.0,UNDER,1.410696029663086,-108.0,True,92.5925925925926,1.0,True
8,2025-12-06,Noah Clowney,Brooklyn Nets,10,15.71242618560791,16.5,15.5,-1.0,UNDER,0.7875738143920898,-107.0,True,93.45794392523365,1.0,True
8,2025-12-06,Michael Porter Jr.,Brooklyn Nets,35,24.75481605529785,26.5,26.5,0.0,UNDER,1.7451839447021484,-117.0,False,-100.0,-0.0,True
8,2025-12-06,Trey Murphy III,New Orleans Pelicans,23,19.936595916748047,21.5,21.5,0.0,UNDER,1.5634040832519531,-116.0,False,-100.0,-0.0,True
8,2025-12-06,Derik Queen,New Orleans Pelicans,6,13.081604957580566,14.5,14.5,0.0,UNDER,1.4183950424194336,-103.0,True,97.0873786407767,-0.0,True
8,2025-12-06,Jeremiah Fears,New Orleans Pelicans,14,17.436588287353516,16.5,16.5,0.0,OVER,0.9365882873535156,-120.0,False,-100.0,0.0,True
8,2025-12-06,Jordan Hawkins,New Orleans Pelicans,6,6.1046600341796875,6.5,6.5,0.0,UNDER,0.3953399658203125,-107.0,True,93.45794392523365,-0.0,True
8,2025-12-06,Yves Missi,New Orleans Pelicans,4,6.1365203857421875,6.5,6.5,0.0,UNDER,0.3634796142578125,102.0,True,102.0,-0.0,True
8,2025-12-06,Ziaire Williams,Brooklyn Nets,9,10.866425514221191,9.5,8.5,-1.0,OVER,1.3664255142211914,-115.0,True,86.95652173913044,-1.0,True
8,2025-12-07,Jordan Walsh,Boston Celtics,9,7.281628131866455,7.5,7.5,0.0,UNDER,0.21837186813354492,-119.0,False,-100.0,-0.0,True
8,2025-12-07,Jalen Suggs,Orlando Magic,17,14.69072437286377,14.5,14.5,0.0,OVER,0.19072437286376953,-101.0,True,99.00990099009901,0.0,True
8,2025-12-07,Toumani Camara,Portland Trail Blazers,13,11.63426399230957,12.5,12.5,0.0,UNDER,0.8657360076904297,101.0,False,-100.0,-0.0,True
8,2025-12-07,Josh Hart,New York Knicks,17,12.888157844543457,13.5,14.5,1.0,UNDER,0.611842155456543,-127.0,False,-100.0,-1.0,True
8,2025-12-07,Shaedon Sharpe,Portland Trail Blazers,17,22.63758087158203,22.5,21.5,-1.0,OVER,0.13758087158203125,-109.0,False,-100.0,-1.0,True
8,2025-12-07,Ja'Kobe Walter,Toronto Raptors,0,6.486113548278809,7.5,7.5,0.0,UNDER,1.0138864517211914,-101.0,True,99.00990099009901,-0.0,True
8,2025-12-07,Jordan Clarkson,New York Knicks,0,11.52619743347168,,10.5,,OVER,1.0261974334716797,-124.0,False,-100.0,,False
8,2025-12-07,Jaylen Wells,Memphis Grizzlies,16,11.393683433532715,12.5,12.5,0.0,UNDER,1.1063165664672852,-104.0,False,-100.0,-0.0,True
8,2025-12-07,Jakob Poeltl,Toronto Raptors,10,10.44332218170166,10.5,9.5,-1.0,UNDER,0.056677818298339844,-137.0,False,-100.0,1.0,True
